tiempo,valor
2000.0,509.0
2001.0,511.0
2002.0000000000002,505.0
2003.0,516.0
2004.0,503.0
2005.0,499.0
2006.0000000000002,510.0
2007.0000000000002,512.0
2008.0,509.0
2009.0,511.0
2010.0000000000002,512.0
2011.0000000000002,510.0
2012.0,504.0
2013.0,512.0
2014.0000000000002,518.0
2015.0000000000002,513.0
2016.0,515.0
2017.0,507.0
2018.0000000000002,502.0
2019.0000000000002,500.0
2020.0,504.0
2021.0,504.0
2022.0000000000002,497.0
2023.0000000000002,505.0
2024.0,513.0
2025.0,512.0
2026.0000000000002,511.0
2027.0000000000002,524.0
2028.0,513.0
2029.0,515.0
2030.0000000000002,507.0
2031.0000000000002,508.0
2032.0,508.0
2033.0,507.0
2034.0000000000002,511.0
2035.0000000000002,497.0
2036.0,506.0
2037.0,504.0
2038.0000000000002,513.0
2039.0000000000002,504.0
2040.0,502.0
2041.0,508.0
2042.0000000000002,514.0
2043.0000000000002,511.0
2044.0,513.0
2045.0,508.0
2046.0000000000002,516.0
2047.0000000000002,519.0
2048.0,515.0
2049.0,510.0
2050.0,510.0
2051.0,505.0
2052.0,499.0
2053.0,503.0
2054.0,509.0
2055.0,509.0
2056.0,503.0
2057.0,510.0
2058.0,503.0
2059.0,504.0
2060.0,512.0
2061.0,514.0
2062.0,505.0
2063.0,513.0
2064.0,518.0
2065.0,511.0
2066.0,510.0
2067.0,511.0
2068.0,511.0
2069.0,502.0
2070.0,507.0
2071.0,501.0
2072.0,501.0
2073.0,501.0
2074.0,509.0
2075.0,510.0
2076.0,509.0
2077.0,520.0
2078.0,519.0
2079.0,508.0
2080.0,514.0
2081.0,508.0
2082.0,509.0
2083.0,506.0
2084.0,507.0
2085.0,500.0
2086.0,507.0
2087.0,503.0
2088.0,502.0
2089.0,502.0
2090.0,516.0
2091.0,508.0
2092.0,510.0
2093.0,514.0
2094.0,512.0
2095.0,506.0
2096.0,515.0
2097.0,513.0
2098.0,511.0
2099.0,511.0
2100.0,513.0
2101.0,511.0
2102.0,502.0
2103.0,506.0
2104.0,508.0
2105.0,498.0
2106.0,508.0
2107.0,505.0
2108.0,506.0
2109.0,513.0
2110.0,515.0
2111.0,510.0
2112.0,509.0
2113.0,511.0
2114.0,512.0
2115.0,508.0
2116.0,507.0
2117.0,509.0
2118.0,511.0
2119.0,502.0
2120.0,506.0
2121.0,506.0
2122.0,502.0
2123.0,507.0
2124.0,515.0
2125.0,503.0
2126.0,513.0
2127.0,513.0
2128.0,511.0
2129.0,515.0
2130.0,508.0
2131.0,514.0
2132.0,514.0
2133.0,508.0
2134.0,505.0
2135.0000000000005,502.0
2136.0,508.0
2137.0,508.0
2138.0,499.0
2139.0000000000005,509.0
2140.0,511.0
2141.0,509.0
2142.0,511.0
2143.0000000000005,514.0
2144.0,512.0
2145.0,511.0
2146.0,508.0
2147.0000000000005,512.0
2148.0,505.0
2149.0,518.0
2150.0,510.0
2151.0000000000005,510.0
2152.0,495.0
2153.0,508.0
2154.0,502.0
2155.0000000000005,497.0
2156.0,510.0
2157.0,511.0
2158.0,519.0
2159.0000000000005,508.0
2160.0,507.0
2161.0,518.0
2162.0,512.0
2163.0000000000005,515.0
2164.0,510.0
2165.0,503.0
2166.0,511.0
2167.0000000000005,513.0
2168.0,510.0
2169.0,497.0
2170.0,503.0
2171.0000000000005,504.0
2172.0,506.0
2173.0,509.0
2174.0,506.0
2175.0000000000005,508.0
2176.0,520.0
2177.0,509.0
2178.0,514.0
2179.0,509.0
2180.0,511.0
2181.0,508.0
2182.0,509.0
2183.0,510.0
2184.0,509.0
2185.0,508.0
2186.0,509.0
2187.0,503.0
2188.0,503.0
2189.0,507.0
2190.0,505.0
2191.0,502.0
2192.0,508.0
2193.0,514.0
2194.0,511.0
2195.0,509.0
2196.0,517.0
2197.0,514.0
2198.0,514.0
2199.0,519.0
2200.0,510.0
2201.0,500.0
2202.0,498.0
2203.0,499.0
2204.0,510.0
2205.0,504.0
2206.0,511.0
2207.0,508.0
2208.0,508.0
2209.0,510.0
2210.0,515.0
2211.0,508.0
2212.0,510.0
2213.0,510.0
2214.0,509.0
2215.0,511.0
2216.0,507.0
2217.0,507.0
2218.0,502.0
2219.0,511.0
2220.0,505.0
2221.0,507.0
2222.0,497.0
2223.0,512.0
2224.0,510.0
2225.0,509.0
2226.0,517.0
2227.0,517.0
2228.0,503.0
2229.0,512.0
2230.0,515.0
2231.0,513.0
2232.0,515.0
2233.0,503.0
2234.0,505.0
2235.0,503.0
2236.0,504.0
2237.0,505.0
2238.0,513.0
2239.0,505.0
2240.0,504.0
2241.0,513.0
2242.0,515.0
2243.0,521.0
2244.0,515.0
2245.0,508.0
2246.0,510.0
2247.0,509.0
2248.0,499.0
2249.0,507.0
2250.0,511.0
2251.0,508.0
2252.0,500.0
2253.0,506.0
2254.0,499.0
2255.0,499.0
2256.0,512.0
2257.0,511.0
2258.0,513.0
2259.0,511.0
2260.0000000000005,517.0
2261.0,511.0
2262.0,510.0
2263.0,504.0
2264.0000000000005,513.0
2265.0,517.0
2266.0,512.0
2267.0,501.0
2268.0000000000005,500.0
2269.0,510.0
2270.0,507.0
2271.0,504.0
2272.0000000000005,508.0
2273.0,511.0
2274.0,508.0
2275.0,506.0
2276.0000000000005,519.0
2277.0,509.0
2278.0,509.0
2279.0,515.0
2280.0000000000005,505.0
2281.0,505.0
2282.0,506.0
2283.0,511.0
2284.0000000000005,508.0
2285.0,493.0
2286.0,507.0
2287.0,508.0
