tiempo,valor
8000.0,497.0
8000.999999999999,498.0
8002.000000000001,507.0
8003.0,494.0
8004.0,504.0
8005.000000000001,510.0
8006.0,505.0
8007.0,510.0
8008.000000000001,522.0
8009.0,521.0
8010.0,518.0
8011.000000000001,508.0
8012.0,510.0
8013.0,510.0
8013.999999999999,519.0
8015.000000000001,512.0
8016.0,506.0
8016.999999999999,507.0
8018.000000000001,504.0
8019.0,499.0
8020.0,499.0
8021.000000000001,507.0
8022.0,508.0
8023.0,508.0
8024.000000000001,512.0
8025.0,513.0
8026.0,512.0
8027.000000000001,511.0
8028.000000000001,519.0
8029.0,512.0
8029.999999999999,508.0
8031.000000000001,515.0
8032.0,508.0
8032.999999999999,503.0
8034.000000000001,495.0
8035.0,504.0
8036.0,499.0
8037.000000000001,498.0
8038.0,510.0
8039.0,511.0
8040.000000000001,510.0
8041.0,521.0
8042.0,518.0
8043.000000000001,509.0
8044.000000000001,514.0
8045.0,517.0
8045.999999999999,508.0
8047.000000000001,508.0
8048.0,506.0
8048.999999999999,507.0
8050.000000000001,499.0
8051.0,503.0
8052.0,507.0
8053.000000000001,499.0
8054.0,505.0
8055.0,507.0
8056.000000000001,511.0
8057.0,517.0
8058.0,518.0
8059.000000000001,513.0
8060.000000000001,507.0
8061.0,519.0
8061.999999999999,513.0
8063.000000000001,504.0
8064.0,511.0
8064.999999999999,510.0
8066.000000000001,513.0
8067.0,501.0
8068.0,502.0
8069.000000000001,497.0
8070.0,499.0
8071.0,508.0
8072.000000000001,508.0
8073.0,509.0
8074.0,514.0
8074.999999999999,523.0
8076.000000000001,516.0
8077.0,503.0
8077.999999999999,512.0
8079.000000000001,508.0
8080.0,508.0
8080.999999999999,513.0
8082.000000000001,513.0
8083.0,503.0
8084.0,507.0
8085.000000000001,502.0
8086.0,504.0
8087.0,500.0
8088.000000000001,507.0
8089.0,511.0
8090.0,511.0
8090.999999999999,516.0
8092.000000000001,513.0
8093.0,514.0
8093.999999999999,513.0
8095.000000000001,517.0
8096.0,512.0
8096.999999999999,499.0
8098.000000000001,511.0
8099.0,505.0
8100.0,499.0
8101.000000000001,506.0
8102.0,500.0
8103.0,503.0
8104.000000000001,502.0
8105.0,512.0
8106.0,511.0
8106.999999999999,510.0
8108.000000000001,519.0
8109.0,508.0
8109.999999999999,513.0
8111.000000000001,511.0
8112.0,507.0
8113.0,508.0
8114.000000000001,516.0
8115.0,512.0
8116.0,507.0
8117.000000000001,501.0
8118.0,507.0
8119.0,489.0
8120.000000000001,498.0
8121.0,507.0
8122.0,505.0
8122.999999999999,504.0
8124.000000000001,510.0
8125.0,513.0
8125.999999999999,515.0
8127.000000000001,520.0
8128.0,510.0
8129.0,507.0
8130.000000000001,511.0
8131.0,520.0
8132.0,513.0
8133.000000000001,503.0
8134.0,503.0
8135.0,492.0
8136.000000000001,496.0
8137.0,516.0
8138.0,508.0
8138.999999999999,519.0
8140.000000000001,508.0
8141.0,510.0
8141.999999999999,510.0
8143.000000000001,513.0
8144.0,514.0
8145.0,507.0
8146.000000000001,515.0
8147.0,512.0
8148.0,508.0
8149.000000000001,505.0
8150.0,511.0
8151.0,498.0
8152.000000000001,505.0
8153.000000000001,499.0
8154.0,507.0
8154.999999999999,508.0
8156.000000000001,511.0
8157.0,518.0
8157.999999999999,515.0
8159.000000000001,520.0
8160.0,506.0
8161.0,513.0
8162.000000000001,513.0
8163.0,507.0
8164.0,507.0
8165.000000000001,508.0
8166.0,508.0
8167.0,497.0
8168.000000000001,511.0
8169.000000000001,496.0
8170.0,496.0
8170.999999999999,506.0
8172.000000000001,511.0
8173.0,506.0
8173.999999999999,508.0
8175.000000000001,518.0
8176.0,511.0
8177.0,509.0
8178.000000000001,520.0
8179.0,513.0
8180.0,511.0
8181.000000000001,515.0
8182.0,511.0
8183.0,503.0
8184.000000000001,506.0
8185.000000000001,503.0
8186.0,498.0
8186.999999999999,497.0
8188.000000000001,503.0
8189.0,510.0
8189.999999999999,510.0
8191.000000000001,513.0
8192.0,512.0
8193.0,512.0
8194.0,515.0
8195.0,512.0
8196.0,509.0
8197.000000000002,516.0
8198.0,513.0
8199.0,507.0
8200.0,501.0
8201.0,508.0
8202.0,499.0
8203.0,491.0
8204.0,508.0
8205.0,500.0
8206.0,514.0
8207.0,517.0
8208.0,516.0
8209.0,516.0
8210.0,512.0
8211.0,510.0
8212.0,509.0
8213.000000000002,514.0
8214.0,511.0
8215.0,508.0
8216.0,503.0
8217.0,502.0
8218.0,506.0
8219.0,497.0
8220.0,500.0
8221.0,510.0
8222.0,512.0
8223.0,506.0
8224.0,511.0
8225.0,518.0
8226.0,515.0
8227.0,518.0
8228.0,516.0
8229.000000000002,513.0
8230.0,504.0
8231.0,511.0
8232.0,504.0
8233.0,503.0
8234.0,499.0
8235.0,501.0
8236.0,503.0
8237.0,503.0
8238.0,509.0
8239.0,504.0
8240.0,505.0
8241.0,523.0
8242.0,518.0
8243.0,512.0
8244.0,508.0
8245.000000000002,513.0
8246.0,515.0
8247.0,515.0
8248.0,511.0
8249.0,504.0
8250.0,507.0
8251.0,499.0
8252.0,503.0
8253.0,504.0
8254.0,503.0
8255.0,512.0
8256.0,516.0
8257.0,511.0
8258.0,516.0
8259.0,516.0
8260.0,508.0
8261.000000000002,515.0
8262.0,511.0
8263.0,513.0
8264.0,506.0
8265.0,509.0
8266.0,500.0
8267.0,504.0
8268.0,507.0
8269.0,500.0
8270.0,503.0
8271.0,503.0
8272.0,507.0
8273.0,515.0
8274.0,508.0
8275.0,511.0
8276.0,521.0
8277.000000000002,520.0
8278.0,512.0
8279.0,512.0
8280.0,507.0
8281.0,508.0
8282.0,509.0
8283.0,498.0
8284.0,497.0
8285.0,507.0
8286.0,501.0
8287.0,499.0
8288.0,510.0
8289.0,501.0
8290.000000000002,512.0
8291.0,525.0
8292.0,517.0
8293.000000000002,516.0
8294.0,516.0
8295.0,514.0
8296.0,511.0
8297.0,512.0
8298.0,507.0
8299.0,510.0
8300.0,508.0
8301.0,507.0
8302.0,496.0
8303.0,499.0
8304.0,506.0
8305.0,506.0
8306.000000000002,510.0
8307.0,514.0
8308.0,510.0
8309.000000000002,515.0
8310.0,507.0
8311.0,512.0
8312.0,516.0
8313.0,508.0
8314.0,512.0
8315.0,511.0
8316.0,499.0
8317.0,504.0
8318.0,504.0
8319.0,497.0
8320.0,493.0
8321.0,507.0
8322.000000000002,505.0
8323.0,512.0
8324.0,515.0
8325.0,519.0
8326.0,509.0
8327.0,519.0
8328.0,515.0
8329.0,509.0
8330.0,514.0
8331.0,512.0
8332.0,508.0
8333.0,494.0
8334.0,503.0
8335.0,501.0
8336.0,498.0
8337.0,504.0
8338.000000000002,509.0
8339.0,510.0
8340.0,512.0
8341.0,515.0
8342.0,510.0
8343.0,512.0
8344.0,512.0
8345.0,517.0
8346.0,510.0
8347.0,512.0
8348.0,513.0
8349.0,508.0
8350.0,498.0
8351.0,507.0
8352.0,496.0
8353.0,504.0
8354.000000000002,506.0
8355.0,509.0
8356.0,514.0
8357.0,507.0
8358.0,513.0
8359.0,515.0
8360.0,511.0
8361.0,516.0
8362.0,512.0
8363.0,504.0
8364.0,515.0
8365.0,505.0
8366.0,499.0
8367.0,504.0
8368.0,510.0
8369.0,498.0
8370.000000000002,498.0
8371.0,513.0
8372.0,515.0
8373.0,507.0
8374.0,510.0
8375.0,515.0
8376.0,518.0
8377.0,510.0
8378.0,520.0
8379.0,508.0
8380.0,503.0
8381.0,512.0
8382.0,510.0
8383.0,498.0
8384.0,508.0
8385.0,508.0
8386.000000000002,497.0
8387.0,502.0
8388.0,505.0
8389.0,510.0
8390.0,517.0
8391.0,511.0
8392.0,515.0
8393.0,510.0
8394.0,515.0
8395.0,518.0
8396.0,516.0
8397.0,519.0
8398.0,509.0
8399.0,503.0
8400.0,501.0
8401.0,504.0
8402.000000000002,499.0
8403.0,495.0
8404.0,506.0
8405.0,504.0
8406.0,508.0
8407.0,514.0
8408.0,519.0
8409.0,510.0
8410.0,513.0
8411.0,514.0
8412.0,511.0
8413.0,506.0
8414.0,512.0
8415.000000000002,515.0
8416.0,511.0
8417.0,499.0
8418.000000000002,507.0
8419.0,502.0
8420.0,499.0
8421.0,508.0
8422.0,513.0
8423.0,504.0
8424.0,511.0
8425.0,518.0
8426.0,513.0
8427.0,515.0
8428.0,519.0
8429.0,511.0
8430.0,513.0
8431.000000000002,507.0
8432.0,505.0
8433.0,500.0
8434.000000000002,505.0
8435.0,504.0
8436.0,495.0
8437.0,499.0
8438.0,508.0
8439.0,511.0
8440.0,511.0
8441.0,520.0
8442.0,515.0
8443.0,506.0
8444.0,518.0
8445.0,512.0
8446.0,513.0
8447.000000000002,515.0
8448.0,514.0
8449.0,507.0
8450.0,497.0
8451.0,507.0
8452.0,501.0
8453.0,498.0
8454.0,499.0
8455.0,502.0
8456.0,509.0
8457.0,511.0
8458.0,513.0
8459.0,511.0
8460.0,509.0
8461.0,518.0
8462.0,515.0
8463.000000000002,511.0
8464.0,514.0
8465.0,509.0
8466.0,497.0
8467.0,502.0
8468.0,500.0
8469.0,501.0
8470.0,507.0
8471.0,508.0
8472.0,505.0
8473.0,511.0
8474.0,517.0
8475.0,512.0
8476.0,518.0
8477.0,513.0
8478.0,513.0
8479.000000000002,513.0
8480.0,503.0
8481.0,515.0
8482.0,507.0
8483.0,501.0
8484.0,504.0
8485.0,496.0
8486.0,502.0
8487.0,502.0
8488.0,507.0
8489.0,510.0
8490.0,510.0
8491.0,519.0
8492.0,516.0
8493.0,512.0
8494.0,517.0
8495.000000000002,516.0
8496.0,513.0
8497.0,507.0
8498.0,510.0
8499.0,506.0
8500.0,501.0
8501.0,507.0
8502.0,496.0
8503.0,495.0
8504.0,506.0
8505.0,509.0
